symbol,company_name,trading_date,trading_time,price
ICICIBANK,ICICI Bank,2026-09-16,11:15,1414.48
ICICIBANK,ICICI Bank,2026-09-16,11:45,1406.7
ICICIBANK,ICICI Bank,2026-09-16,12:15,1408.33
ICICIBANK,ICICI Bank,2026-09-16,12:45,1413.12
ICICIBANK,ICICI Bank,2026-09-16,13:15,1412.26
ICICIBANK,ICICI Bank,2026-09-16,13:45,1422.75
ICICIBANK,ICICI Bank,2026-09-16,14:15,1430.66
ICICIBANK,ICICI Bank,2026-09-16,14:45,1433.21
ICICIBANK,ICICI Bank,2026-09-16,15:15,1441.67
ICICIBANK,ICICI Bank,2026-09-17,09:15,1430.16
ICICIBANK,ICICI Bank,2026-09-17,09:45,1433.23
ICICIBANK,ICICI Bank,2026-09-17,10:15,1425.31
ICICIBANK,ICICI Bank,2026-09-17,10:45,1418.65
ICICIBANK,ICICI Bank,2026-09-17,11:15,1420.28
ICICIBANK,ICICI Bank,2026-09-17,11:45,1411.04
ICICIBANK,ICICI Bank,2026-09-17,12:15,1407.71
ICICIBANK,ICICI Bank,2026-09-17,12:45,1407.69
ICICIBANK,ICICI Bank,2026-09-17,13:15,1402.66
ICICIBANK,ICICI Bank,2026-09-17,13:45,1408.63
ICICIBANK,ICICI Bank,2026-09-17,14:15,1412.78
ICICIBANK,ICICI Bank,2026-09-17,14:45,1415.36
ICICIBANK,ICICI Bank,2026-09-17,15:15,1429.61
ICICIBANK,ICICI Bank,2026-09-18,09:15,1429.89
ICICIBANK,ICICI Bank,2026-09-18,09:45,1431.49
ICICIBANK,ICICI Bank,2026-09-18,10:15,1429.35
ICICIBANK,ICICI Bank,2026-09-18,10:45,1429.81
ICICIBANK,ICICI Bank,2026-09-18,11:15,1429.97
ICICIBANK,ICICI Bank,2026-09-18,11:45,1420.22
ICICIBANK,ICICI Bank,2026-09-18,12:15,1422.52
ICICIBANK,ICICI Bank,2026-09-18,12:45,1429.33
ICICIBANK,ICICI Bank,2026-09-18,13:15,1424.01
ICICIBANK,ICICI Bank,2026-09-18,13:45,1426.16
ICICIBANK,ICICI Bank,2026-09-18,14:15,1429.23
ICICIBANK,ICICI Bank,2026-09-18,14:45,1432.91
ICICIBANK,ICICI Bank,2026-09-18,15:15,1442.99
ICICIBANK,ICICI Bank,2026-09-21,09:15,1436.61
ICICIBANK,ICICI Bank,2026-09-21,09:45,1440.17
ICICIBANK,ICICI Bank,2026-09-21,10:15,1430.41
ICICIBANK,ICICI Bank,2026-09-21,10:45,1431.8
ICICIBANK,ICICI Bank,2026-09-21,11:15,1434.63
ICICIBANK,ICICI Bank,2026-09-21,11:45,1429.11
ICICIBANK,ICICI Bank,2026-09-21,12:15,1431.94
ICICIBANK,ICICI Bank,2026-09-21,12:45,1430.59
ICICIBANK,ICICI Bank,2026-09-21,13:15,1430.09
ICICIBANK,ICICI Bank,2026-09-21,13:45,1435.74
ICICIBANK,ICICI Bank,2026-09-21,14:15,1434.56
ICICIBANK,ICICI Bank,2026-09-21,14:45,1435.76
ICICIBANK,ICICI Bank,2026-09-21,15:15,1440.97
SBIN,State Bank of India,2026-09-01,09:15,967.14
SBIN,State Bank of India,2026-09-01,09:45,962.57
SBIN,State Bank of India,2026-09-01,10:15,961.48
SBIN,State Bank of India,2026-09-01,10:45,961.01
SBIN,State Bank of India,2026-09-01,11:15,960.13
SBIN,State Bank of India,2026-09-01,11:45,960.46
SBIN,State Bank of India,2026-09-01,12:15,962.07
SBIN,State Bank of India,2026-09-01,12:45,962.13
SBIN,State Bank of India,2026-09-01,13:15,959.53
SBIN,State Bank of India,2026-09-01,13:45,957.99
SBIN,State Bank of India,2026-09-01,14:15,963.8
SBIN,State Bank of India,2026-09-01,14:45,970.87
SBIN,State Bank of India,2026-09-01,15:15,972.48
SBIN,State Bank of India,2026-09-02,09:15,969.56
SBIN,State Bank of India,2026-09-02,09:45,968.31
SBIN,State Bank of India,2026-09-02,10:15,969.28
SBIN,State Bank of India,2026-09-02,10:45,968.27
SBIN,State Bank of India,2026-09-02,11:15,966.59
SBIN,State Bank of India,2026-09-02,11:45,963.76
SBIN,State Bank of India,2026-09-02,12:15,965.94
SBIN,State Bank of India,2026-09-02,12:45,971.61
SBIN,State Bank of India,2026-09-02,13:15,971.56
SBIN,State Bank of India,2026-09-02,13:45,968.6
SBIN,State Bank of India,2026-09-02,14:15,973.5
SBIN,State Bank of India,2026-09-02,14:45,980.71
SBIN,State Bank of India,2026-09-02,15:15,978.42
SBIN,State Bank of India,2026-09-03,09:15,973.51
SBIN,State Bank of India,2026-09-03,09:45,969.53
SBIN,State Bank of India,2026-09-03,10:15,974.04
SBIN,State Bank of India,2026-09-03,10:45,972.88
SBIN,State Bank of India,2026-09-03,11:15,969.19
SBIN,State Bank of India,2026-09-03,11:45,965.86
SBIN,State Bank of India,2026-09-03,12:15,970.38
SBIN,State Bank of India,2026-09-03,12:45,971.95
SBIN,State Bank of India,2026-09-03,13:15,971.58
SBIN,State Bank of India,2026-09-03,13:45,969.02
SBIN,State Bank of India,2026-09-03,14:15,972.49
SBIN,State Bank of India,2026-09-03,14:45,977.97
SBIN,State Bank of India,2026-09-03,15:15,978.69
SBIN,State Bank of India,2026-09-04,09:15,969.8
SBIN,State Bank of India,2026-09-04,09:45,969.47
SBIN,State Bank of India,2026-09-04,10:15,968.86
SBIN,State Bank of India,2026-09-04,10:45,969.47
SBIN,State Bank of India,2026-09-04,11:15,964.82
SBIN,State Bank of India,2026-09-04,11:45,960.87
SBIN,State Bank of India,2026-09-04,12:15,965.68
SBIN,State Bank of India,2026-09-04,12:45,967.67
SBIN,State Bank of India,2026-09-04,13:15,965.36
SBIN,State Bank of India,2026-09-04,13:45,965.86
SBIN,State Bank of India,2026-09-04,14:15,968.99
SBIN,State Bank of India,2026-09-04,14:45,974.62
SBIN,State Bank of India,2026-09-04,15:15,976.67
SBIN,State Bank of India,2026-09-07,09:15,966.02
SBIN,State Bank of India,2026-09-07,09:45,961.49
SBIN,State Bank of India,2026-09-07,10:15,965.19
SBIN,State Bank of India,2026-09-07,10:45,966.72
SBIN,State Bank of India,2026-09-07,11:15,962.83
SBIN,State Bank of India,2026-09-07,11:45,957.17
SBIN,State Bank of India,2026-09-07,12:15,958.8
SBIN,State Bank of India,2026-09-07,12:45,962.32
SBIN,State Bank of India,2026-09-07,13:15,961.65
SBIN,State Bank of India,2026-09-07,13:45,961.15
SBIN,State Bank of India,2026-09-07,14:15,962.27
SBIN,State Bank of India,2026-09-07,14:45,966.61
SBIN,State Bank of India,2026-09-07,15:15,969.01
SBIN,State Bank of India,2026-09-08,09:15,968.85
SBIN,State Bank of India,2026-09-08,09:45,967.84
SBIN,State Bank of India,2026-09-08,10:15,971.25
SBIN,State Bank of India,2026-09-08,10:45,971.65
SBIN,State Bank of India,2026-09-08,11:15,967.46
SBIN,State Bank of India,2026-09-08,11:45,964.18
SBIN,State Bank of India,2026-09-08,12:15,965.88
SBIN,State Bank of India,2026-09-08,12:45,966.04
SBIN,State Bank of India,2026-09-08,13:15,961.53
SBIN,State Bank of India,2026-09-08,13:45,956.66
SBIN,State Bank of India,2026-09-08,14:15,957.56
SBIN,State Bank of India,2026-09-08,14:45,960.63
SBIN,State Bank of India,2026-09-08,15:15,959.68
SBIN,State Bank of India,2026-09-09,09:15,966.77
SBIN,State Bank of India,2026-09-09,09:45,962.7
SBIN,State Bank of India,2026-09-09,10:15,962.43
SBIN,State Bank of India,2026-09-09,10:45,960.91
SBIN,State Bank of India,2026-09-09,11:15,956.51
SBIN,State Bank of India,2026-09-09,11:45,955.81
SBIN,State Bank of India,2026-09-09,12:15,959.68
SBIN,State Bank of India,2026-09-09,12:45,963.97
SBIN,State Bank of India,2026-09-09,13:15,964.56
SBIN,State Bank of India,2026-09-09,13:45,963.34
SBIN,State Bank of India,2026-09-09,14:15,965.63
SBIN,State Bank of India,2026-09-09,14:45,968.75
SBIN,State Bank of India,2026-09-09,15:15,968.62
SBIN,State Bank of India,2026-09-10,09:15,967.75
SBIN,State Bank of India,2026-09-10,09:45,964.96
SBIN,State Bank of India,2026-09-10,10:15,968.99
SBIN,State Bank of India,2026-09-10,10:45,967.94
SBIN,State Bank of India,2026-09-10,11:15,962.85
SBIN,State Bank of India,2026-09-10,11:45,961.27
SBIN,State Bank of India,2026-09-10,12:15,964.02
SBIN,State Bank of India,2026-09-10,12:45,963.67
SBIN,State Bank of India,2026-09-10,13:15,960.44
SBIN,State Bank of India,2026-09-10,13:45,962.08
SBIN,State Bank of India,2026-09-10,14:15,964.45
SBIN,State Bank of India,2026-09-10,14:45,968.25
SBIN,State Bank of India,2026-09-10,15:15,971.44
SBIN,State Bank of India,2026-09-11,09:15,978.28
SBIN,State Bank of India,2026-09-11,09:45,974.51
SBIN,State Bank of India,2026-09-11,10:15,977.21
SBIN,State Bank of India,2026-09-11,10:45,978.33
SBIN,State Bank of India,2026-09-11,11:15,972.09
SBIN,State Bank of India,2026-09-11,11:45,973.01
SBIN,State Bank of India,2026-09-11,12:15,975.01
SBIN,State Bank of India,2026-09-11,12:45,980.42
SBIN,State Bank of India,2026-09-11,13:15,976.63
SBIN,State Bank of India,2026-09-11,13:45,975.18
SBIN,State Bank of India,2026-09-11,14:15,980.81
SBIN,State Bank of India,2026-09-11,14:45,984.77
SBIN,State Bank of India,2026-09-11,15:15,989.77
SBIN,State Bank of India,2026-09-14,09:15,981.0
SBIN,State Bank of India,2026-09-14,09:45,979.6
SBIN,State Bank of India,2026-09-14,10:15,978.72
SBIN,State Bank of India,2026-09-14,10:45,981.22
SBIN,State Bank of India,2026-09-14,11:15,973.9
SBIN,State Bank of India,2026-09-14,11:45,974.0
SBIN,State Bank of India,2026-09-14,12:15,976.76
SBIN,State Bank of India,2026-09-14,12:45,977.68
SBIN,State Bank of India,2026-09-14,13:15,978.2
SBIN,State Bank of India,2026-09-14,13:45,974.47
SBIN,State Bank of India,2026-09-14,14:15,979.36
SBIN,State Bank of India,2026-09-14,14:45,983.35
SBIN,State Bank of India,2026-09-14,15:15,983.0
SBIN,State Bank of India,2026-09-15,09:15,980.43
SBIN,State Bank of India,2026-09-15,09:45,976.75
SBIN,State Bank of India,2026-09-15,10:15,981.79
SBIN,State Bank of India,2026-09-15,10:45,981.27
SBIN,State Bank of India,2026-09-15,11:15,974.1
SBIN,State Bank of India,2026-09-15,11:45,972.75
SBIN,State Bank of India,2026-09-15,12:15,977.03
SBIN,State Bank of India,2026-09-15,12:45,978.85
SBIN,State Bank of India,2026-09-15,13:15,974.67
SBIN,State Bank of India,2026-09-15,13:45,973.86
SBIN,State Bank of India,2026-09-15,14:15,979.42
SBIN,State Bank of India,2026-09-15,14:45,986.21
SBIN,State Bank of India,2026-09-15,15:15,984.77
SBIN,State Bank of India,2026-09-16,09:15,983.65
SBIN,State Bank of India,2026-09-16,09:45,981.36
SBIN,State Bank of India,2026-09-16,10:15,982.46
SBIN,State Bank of India,2026-09-16,10:45,979.78
SBIN,State Bank of India,2026-09-16,11:15,972.7
SBIN,State Bank of India,2026-09-16,11:45,967.28
SBIN,State Bank of India,2026-09-16,12:15,970.93
SBIN,State Bank of India,2026-09-16,12:45,974.97
SBIN,State Bank of India,2026-09-16,13:15,974.44
SBIN,State Bank of India,2026-09-16,13:45,975.59
SBIN,State Bank of India,2026-09-16,14:15,981.02
SBIN,State Bank of India,2026-09-16,14:45,987.69
SBIN,State Bank of India,2026-09-16,15:15,989.91
SBIN,State Bank of India,2026-09-17,09:15,980.6
SBIN,State Bank of India,2026-09-17,09:45,978.29
SBIN,State Bank of India,2026-09-17,10:15,978.45
SBIN,State Bank of India,2026-09-17,10:45,975.76
SBIN,State Bank of India,2026-09-17,11:15,968.01
SBIN,State Bank of India,2026-09-17,11:45,964.03
SBIN,State Bank of India,2026-09-17,12:15,965.47
SBIN,State Bank of India,2026-09-17,12:45,967.45
SBIN,State Bank of India,2026-09-17,13:15,965.69
SBIN,State Bank of India,2026-09-17,13:45,965.24
SBIN,State Bank of India,2026-09-17,14:15,971.49
SBIN,State Bank of India,2026-09-17,14:45,979.06
SBIN,State Bank of India,2026-09-17,15:15,981.67
SBIN,State Bank of India,2026-09-18,09:15,975.28
SBIN,State Bank of India,2026-09-18,09:45,971.65
SBIN,State Bank of India,2026-09-18,10:15,975.91
SBIN,State Bank of India,2026-09-18,10:45,976.13
SBIN,State Bank of India,2026-09-18,11:15,968.67
SBIN,State Bank of India,2026-09-18,11:45,965.14
SBIN,State Bank of India,2026-09-18,12:15,968.28
SBIN,State Bank of India,2026-09-18,12:45,972.98
SBIN,State Bank of India,2026-09-18,13:15,970.43
SBIN,State Bank of India,2026-09-18,13:45,966.13
SBIN,State Bank of India,2026-09-18,14:15,969.26
SBIN,State Bank of India,2026-09-18,14:45,978.26
SBIN,State Bank of India,2026-09-18,15:15,981.16
SBIN,State Bank of India,2026-09-21,09:15,977.4
SBIN,State Bank of India,2026-09-21,09:45,974.8
SBIN,State Bank of India,2026-09-21,10:15,974.28
SBIN,State Bank of India,2026-09-21,10:45,975.47
SBIN,State Bank of India,2026-09-21,11:15,971.01
SBIN,State Bank of India,2026-09-21,11:45,969.22
SBIN,State Bank of India,2026-09-21,12:15,974.86
SBIN,State Bank of India,2026-09-21,12:45,975.12
SBIN,State Bank of India,2026-09-21,13:15,974.66
SBIN,State Bank of India,2026-09-21,13:45,972.78
SBIN,State Bank of India,2026-09-21,14:15,974.26
SBIN,State Bank of India,2026-09-21,14:45,981.29
SBIN,State Bank of India,2026-09-21,15:15,980.59
ITC,ITC,2026-09-01,09:15,410.86
ITC,ITC,2026-09-01,09:45,406.7
ITC,ITC,2026-09-01,10:15,403.74
ITC,ITC,2026-09-01,10:45,402.82
ITC,ITC,2026-09-01,11:15,403.29
ITC,ITC,2026-09-01,11:45,405.67
ITC,ITC,2026-09-01,12:15,406.94
ITC,ITC,2026-09-01,12:45,407.03
ITC,ITC,2026-09-01,13:15,406.93
ITC,ITC,2026-09-01,13:45,406.52
ITC,ITC,2026-09-01,14:15,406.64
ITC,ITC,2026-09-01,14:45,406.76
ITC,ITC,2026-09-01,15:15,407.49
ITC,ITC,2026-09-02,09:15,408.87
ITC,ITC,2026-09-02,09:45,407.33
ITC,ITC,2026-09-02,10:15,404.7
ITC,ITC,2026-09-02,10:45,402.64
ITC,ITC,2026-09-02,11:15,403.67
ITC,ITC,2026-09-02,11:45,405.09
ITC,ITC,2026-09-02,12:15,406.1
ITC,ITC,2026-09-02,12:45,408.48
ITC,ITC,2026-09-02,13:15,409.24
ITC,ITC,2026-09-02,13:45,407.47
ITC,ITC,2026-09-02,14:15,406.76
ITC,ITC,2026-09-02,14:45,407.14
ITC,ITC,2026-09-02,15:15,406.87
ITC,ITC,2026-09-03,09:15,408.55
ITC,ITC,2026-09-03,09:45,404.69
ITC,ITC,2026-09-03,10:15,403.77
ITC,ITC,2026-09-03,10:45,402.22
ITC,ITC,2026-09-03,11:15,403.17
ITC,ITC,2026-09-03,11:45,404.12
ITC,ITC,2026-09-03,12:15,405.82
ITC,ITC,2026-09-03,12:45,407.28
ITC,ITC,2026-09-03,13:15,408.08
ITC,ITC,2026-09-03,13:45,407.83
ITC,ITC,2026-09-03,14:15,407.11
ITC,ITC,2026-09-03,14:45,407.26
ITC,ITC,2026-09-03,15:15,407.14
ITC,ITC,2026-09-04,09:15,411.5
ITC,ITC,2026-09-04,09:45,409.28
ITC,ITC,2026-09-04,10:15,405.74
ITC,ITC,2026-09-04,10:45,404.97
ITC,ITC,2026-09-04,11:15,405.39
ITC,ITC,2026-09-04,11:45,405.75
ITC,ITC,2026-09-04,12:15,408.64
ITC,ITC,2026-09-04,12:45,410.08
ITC,ITC,2026-09-04,13:15,410.55
ITC,ITC,2026-09-04,13:45,410.93
ITC,ITC,2026-09-04,14:15,409.21
ITC,ITC,2026-09-04,14:45,408.57
ITC,ITC,2026-09-04,15:15,409.34
ITC,ITC,2026-09-07,09:15,412.23
ITC,ITC,2026-09-07,09:45,409.11
ITC,ITC,2026-09-07,10:15,407.62
ITC,ITC,2026-09-07,10:45,407.28
ITC,ITC,2026-09-07,11:15,407.04
ITC,ITC,2026-09-07,11:45,407.74
ITC,ITC,2026-09-07,12:15,408.28
ITC,ITC,2026-09-07,12:45,410.62
ITC,ITC,2026-09-07,13:15,412.73
ITC,ITC,2026-09-07,13:45,413.0
ITC,ITC,2026-09-07,14:15,411.06
ITC,ITC,2026-09-07,14:45,409.43
ITC,ITC,2026-09-07,15:15,410.16
ITC,ITC,2026-09-08,09:15,411.2
ITC,ITC,2026-09-08,09:45,409.66
ITC,ITC,2026-09-08,10:15,407.66
ITC,ITC,2026-09-08,10:45,406.37
ITC,ITC,2026-09-08,11:15,406.59
ITC,ITC,2026-09-08,11:45,407.68
ITC,ITC,2026-09-08,12:15,409.12
ITC,ITC,2026-09-08,12:45,409.14
ITC,ITC,2026-09-08,13:15,408.75
ITC,ITC,2026-09-08,13:45,408.0
ITC,ITC,2026-09-08,14:15,406.14
ITC,ITC,2026-09-08,14:45,405.11
ITC,ITC,2026-09-08,15:15,404.83
ITC,ITC,2026-09-09,09:15,411.09
ITC,ITC,2026-09-09,09:45,407.88
ITC,ITC,2026-09-09,10:15,404.85
ITC,ITC,2026-09-09,10:45,403.12
ITC,ITC,2026-09-09,11:15,403.08
ITC,ITC,2026-09-09,11:45,404.04
ITC,ITC,2026-09-09,12:15,406.0
ITC,ITC,2026-09-09,12:45,407.93
ITC,ITC,2026-09-09,13:15,409.47
ITC,ITC,2026-09-09,13:45,409.02
ITC,ITC,2026-09-09,14:15,407.51
ITC,ITC,2026-09-09,14:45,405.64
ITC,ITC,2026-09-09,15:15,405.13
ITC,ITC,2026-09-10,09:15,413.69
ITC,ITC,2026-09-10,09:45,411.94
ITC,ITC,2026-09-10,10:15,410.08
ITC,ITC,2026-09-10,10:45,408.26
ITC,ITC,2026-09-10,11:15,407.46
ITC,ITC,2026-09-10,11:45,408.95
ITC,ITC,2026-09-10,12:15,411.22
ITC,ITC,2026-09-10,12:45,411.43
ITC,ITC,2026-09-10,13:15,411.83
ITC,ITC,2026-09-10,13:45,413.19
ITC,ITC,2026-09-10,14:15,411.93
ITC,ITC,2026-09-10,14:45,410.33
ITC,ITC,2026-09-10,15:15,411.35
ITC,ITC,2026-09-11,09:15,414.29
ITC,ITC,2026-09-11,09:45,410.84
ITC,ITC,2026-09-11,10:15,408.29
ITC,ITC,2026-09-11,10:45,407.04
ITC,ITC,2026-09-11,11:15,406.44
ITC,ITC,2026-09-11,11:45,408.6
ITC,ITC,2026-09-11,12:15,408.71
ITC,ITC,2026-09-11,12:45,411.36
ITC,ITC,2026-09-11,13:15,412.11
ITC,ITC,2026-09-11,13:45,412.36
ITC,ITC,2026-09-11,14:15,411.61
ITC,ITC,2026-09-11,14:45,410.87
ITC,ITC,2026-09-11,15:15,411.83
ITC,ITC,2026-09-14,09:15,412.2
ITC,ITC,2026-09-14,09:45,409.23
ITC,ITC,2026-09-14,10:15,405.81
ITC,ITC,2026-09-14,10:45,405.41
ITC,ITC,2026-09-14,11:15,405.02
ITC,ITC,2026-09-14,11:45,406.81
ITC,ITC,2026-09-14,12:15,408.05
ITC,ITC,2026-09-14,12:45,408.98
ITC,ITC,2026-09-14,13:15,410.37
ITC,ITC,2026-09-14,13:45,408.93
ITC,ITC,2026-09-14,14:15,408.94
ITC,ITC,2026-09-14,14:45,407.84
ITC,ITC,2026-09-14,15:15,408.21
ITC,ITC,2026-09-15,09:15,413.59
ITC,ITC,2026-09-15,09:45,410.38
ITC,ITC,2026-09-15,10:15,409.21
ITC,ITC,2026-09-15,10:45,407.74
ITC,ITC,2026-09-15,11:15,406.85
ITC,ITC,2026-09-15,11:45,407.6
ITC,ITC,2026-09-15,12:15,410.02
ITC,ITC,2026-09-15,12:45,411.23
ITC,ITC,2026-09-15,13:15,410.86
ITC,ITC,2026-09-15,13:45,410.41
ITC,ITC,2026-09-15,14:15,410.28
ITC,ITC,2026-09-15,14:45,409.72
ITC,ITC,2026-09-15,15:15,409.46
ITC,ITC,2026-09-16,09:15,418.47
ITC,ITC,2026-09-16,09:45,415.56
ITC,ITC,2026-09-16,10:15,412.58
ITC,ITC,2026-09-16,10:45,410.04
ITC,ITC,2026-09-16,11:15,408.75
ITC,ITC,2026-09-16,11:45,409.4
ITC,ITC,2026-09-16,12:15,411.07
ITC,ITC,2026-09-16,12:45,412.75
ITC,ITC,2026-09-16,13:15,413.82
ITC,ITC,2026-09-16,13:45,414.29
ITC,ITC,2026-09-16,14:15,414.72
ITC,ITC,2026-09-16,14:45,414.29
ITC,ITC,2026-09-16,15:15,414.02
ITC,ITC,2026-09-17,09:15,415.95
ITC,ITC,2026-09-17,09:45,413.28
ITC,ITC,2026-09-17,10:15,411.2
ITC,ITC,2026-09-17,10:45,408.78
ITC,ITC,2026-09-17,11:15,408.14
ITC,ITC,2026-09-17,11:45,408.55
ITC,ITC,2026-09-17,12:15,408.67
ITC,ITC,2026-09-17,12:45,409.2
ITC,ITC,2026-09-17,13:15,409.36
ITC,ITC,2026-09-17,13:45,409.21
ITC,ITC,2026-09-17,14:15,409.09
ITC,ITC,2026-09-17,14:45,409.83
ITC,ITC,2026-09-17,15:15,411.61
ITC,ITC,2026-09-18,09:15,413.34
ITC,ITC,2026-09-18,09:45,410.22
ITC,ITC,2026-09-18,10:15,408.31
ITC,ITC,2026-09-18,10:45,408.08
ITC,ITC,2026-09-18,11:15,407.28
ITC,ITC,2026-09-18,11:45,408.11
ITC,ITC,2026-09-18,12:15,410.04
ITC,ITC,2026-09-18,12:45,412.53
ITC,ITC,2026-09-18,13:15,413.34
ITC,ITC,2026-09-18,13:45,411.71
ITC,ITC,2026-09-18,14:15,410.62
ITC,ITC,2026-09-18,14:45,410.71
ITC,ITC,2026-09-18,15:15,411.43
ITC,ITC,2026-09-21,09:15,417.91
ITC,ITC,2026-09-21,09:45,416.26
ITC,ITC,2026-09-21,10:15,412.61
ITC,ITC,2026-09-21,10:45,412.46
ITC,ITC,2026-09-21,11:15,412.6
ITC,ITC,2026-09-21,11:45,413.98
ITC,ITC,2026-09-21,12:15,415.99
ITC,ITC,2026-09-21,12:45,416.44
ITC,ITC,2026-09-21,13:15,417.97
ITC,ITC,2026-09-21,13:45,418.19
ITC,ITC,2026-09-21,14:15,416.74
ITC,ITC,2026-09-21,14:45,417.79
ITC,ITC,2026-09-21,15:15,416.73
LT,Larsen & Toubro,2026-09-01,09:15,3878.14
LT,Larsen & Toubro,2026-09-01,09:45,3863.4
LT,Larsen & Toubro,2026-09-01,10:15,3857.89
LT,Larsen & Toubro,2026-09-01,10:45,3860.13
LT,Larsen & Toubro,2026-09-01,11:15,3869.34
LT,Larsen & Toubro,2026-09-01,11:45,3883.74
LT,Larsen & Toubro,2026-09-01,12:15,3895.87
LT,Larsen & Toubro,2026-09-01,12:45,3906.41
LT,Larsen & Toubro,2026-09-01,13:15,3915.77
LT,Larsen & Toubro,2026-09-01,13:45,3936.95
LT,Larsen & Toubro,2026-09-01,14:15,3967.88
LT,Larsen & Toubro,2026-09-01,14:45,4003.2
LT,Larsen & Toubro,2026-09-01,15:15,4035.41
LT,Larsen & Toubro,2026-09-02,09:15,3857.71
LT,Larsen & Toubro,2026-09-02,09:45,3860.65
LT,Larsen & Toubro,2026-09-02,10:15,3851.81
LT,Larsen & Toubro,2026-09-02,10:45,3846.34
LT,Larsen & Toubro,2026-09-02,11:15,3862.45
LT,Larsen & Toubro,2026-09-02,11:45,3870.51
LT,Larsen & Toubro,2026-09-02,12:15,3873.95
LT,Larsen & Toubro,2026-09-02,12:45,3895.44
LT,Larsen & Toubro,2026-09-02,13:15,3920.96
LT,Larsen & Toubro,2026-09-02,13:45,3926.51
LT,Larsen & Toubro,2026-09-02,14:15,3953.02
LT,Larsen & Toubro,2026-09-02,14:45,3982.88
LT,Larsen & Toubro,2026-09-02,15:15,4006.31
LT,Larsen & Toubro,2026-09-03,09:15,3919.09
LT,Larsen & Toubro,2026-09-03,09:45,3903.45
LT,Larsen & Toubro,2026-09-03,10:15,3912.91
LT,Larsen & Toubro,2026-09-03,10:45,3904.18
LT,Larsen & Toubro,2026-09-03,11:15,3919.09
LT,Larsen & Toubro,2026-09-03,11:45,3922.8
LT,Larsen & Toubro,2026-09-03,12:15,3934.87
LT,Larsen & Toubro,2026-09-03,12:45,3948.36
LT,Larsen & Toubro,2026-09-03,13:15,3973.07
LT,Larsen & Toubro,2026-09-03,13:45,3998.15
LT,Larsen & Toubro,2026-09-03,14:15,4020.06
LT,Larsen & Toubro,2026-09-03,14:45,4049.15
LT,Larsen & Toubro,2026-09-03,15:15,4078.23
LT,Larsen & Toubro,2026-09-04,09:15,3869.95
LT,Larsen & Toubro,2026-09-04,09:45,3874.78
LT,Larsen & Toubro,2026-09-04,10:15,3863.84
LT,Larsen & Toubro,2026-09-04,10:45,3867.76
LT,Larsen & Toubro,2026-09-04,11:15,3873.68
LT,Larsen & Toubro,2026-09-04,11:45,3876.66
LT,Larsen & Toubro,2026-09-04,12:15,3901.35
LT,Larsen & Toubro,2026-09-04,12:45,3911.85
LT,Larsen & Toubro,2026-09-04,13:15,3922.81
LT,Larsen & Toubro,2026-09-04,13:45,3956.39
LT,Larsen & Toubro,2026-09-04,14:15,3972.76
LT,Larsen & Toubro,2026-09-04,14:45,3994.37
LT,Larsen & Toubro,2026-09-04,15:15,4029.18
LT,Larsen & Toubro,2026-09-07,09:15,3908.31
LT,Larsen & Toubro,2026-09-07,09:45,3892.94
LT,Larsen & Toubro,2026-09-07,10:15,3896.79
LT,Larsen & Toubro,2026-09-07,10:45,3907.47
LT,Larsen & Toubro,2026-09-07,11:15,3914.43
LT,Larsen & Toubro,2026-09-07,11:45,3909.3
LT,Larsen & Toubro,2026-09-07,12:15,3913.35
LT,Larsen & Toubro,2026-09-07,12:45,3936.97
LT,Larsen & Toubro,2026-09-07,13:15,3958.85
LT,Larsen & Toubro,2026-09-07,13:45,3982.57
LT,Larsen & Toubro,2026-09-07,14:15,3991.04
LT,Larsen & Toubro,2026-09-07,14:45,4008.87
LT,Larsen & Toubro,2026-09-07,15:15,4039.69
LT,Larsen & Toubro,2026-09-08,09:15,3902.08
LT,Larsen & Toubro,2026-09-08,09:45,3897.57
LT,Larsen & Toubro,2026-09-08,10:15,3903.17
LT,Larsen & Toubro,2026-09-08,10:45,3908.68
LT,Larsen & Toubro,2026-09-08,11:15,3916.18
LT,Larsen & Toubro,2026-09-08,11:45,3923.32
LT,Larsen & Toubro,2026-09-08,12:15,3924.77
LT,Larsen & Toubro,2026-09-08,12:45,3930.58
LT,Larsen & Toubro,2026-09-08,13:15,3939.02
LT,Larsen & Toubro,2026-09-08,13:45,3947.87
LT,Larsen & Toubro,2026-09-08,14:15,3961.5
LT,Larsen & Toubro,2026-09-08,14:45,3981.11
LT,Larsen & Toubro,2026-09-08,15:15,4003.44
LT,Larsen & Toubro,2026-09-09,09:15,3911.98
LT,Larsen & Toubro,2026-09-09,09:45,3905.93
LT,Larsen & Toubro,2026-09-09,10:15,3889.75
LT,Larsen & Toubro,2026-09-09,10:45,3881.25
LT,Larsen & Toubro,2026-09-09,11:15,3882.55
LT,Larsen & Toubro,2026-09-09,11:45,3896.38
LT,Larsen & Toubro,2026-09-09,12:15,3921.44
LT,Larsen & Toubro,2026-09-09,12:45,3944.94
LT,Larsen & Toubro,2026-09-09,13:15,3971.16
LT,Larsen & Toubro,2026-09-09,13:45,3992.36
LT,Larsen & Toubro,2026-09-09,14:15,4009.15
LT,Larsen & Toubro,2026-09-09,14:45,4019.55
LT,Larsen & Toubro,2026-09-09,15:15,4041.42
LT,Larsen & Toubro,2026-09-10,09:15,3910.97
